Job_Title,Company_Name,Salary,Working_Status,Working_Type,Skills,Employee,Industry,Location,Date
,TikTok ,88731,Full-time,On-site,"['ProblemSolving', 'AttentiontoDetail', 'BusinessContinuity', 'BusinessContinuityPlanning', 'BusinessImpactAnalysis', 'BusinessResilience', 'ChangeImpactAnalysis', 'Communication', 'ExternalAudits', 'StakeholderManagement']","10,001+ employees ", Entertainment Providers," Washington, DC  1 week ago",1 week ago
,TikTok ,94323,Full-time,On-site,"['ProblemSolving', 'AttentiontoDetail', 'BusinessContinuity', 'BusinessContinuityPlanning', 'BusinessImpactAnalysis', 'BusinessResilience', 'ChangeImpactAnalysis', 'Communication', 'ExternalAudits', 'StakeholderManagement']","10,001+ employees ", Entertainment Providers," Washington, DC  1 week ago",1 week ago
,TikTok ,169860,Full-time,On-site,"['ProblemSolving', 'AttentiontoDetail', 'BusinessContinuity', 'BusinessContinuityPlanning', 'BusinessImpactAnalysis', 'BusinessResilience', 'ChangeImpactAnalysis', 'Communication', 'ExternalAudits', 'StakeholderManagement']","10,001+ employees ", Entertainment Providers," Washington, DC  1 week ago",1 week ago
,TikTok ,277400,Full-time,On-site,"['ProblemSolving', 'AttentiontoDetail', 'BusinessContinuity', 'BusinessContinuityPlanning', 'BusinessImpactAnalysis', 'BusinessResilience', 'ChangeImpactAnalysis', 'Communication', 'ExternalAudits', 'StakeholderManagement']","10,001+ employees ", Entertainment Providers," Washington, DC  1 week ago",1 week ago
,TikTok ,8201,Full-time,On-site,"['ProblemSolving', 'AttentiontoDetail', 'BusinessContinuity', 'BusinessContinuityPlanning', 'BusinessImpactAnalysis', 'BusinessResilience', 'ChangeImpactAnalysis', 'Communication', 'ExternalAudits', 'StakeholderManagement']","10,001+ employees ", Entertainment Providers," Washington, DC  1 week ago",1 week ago
,TikTok ,172587,Full-time,On-site,"['ProblemSolving', 'AttentiontoDetail', 'BusinessContinuity', 'BusinessContinuityPlanning', 'BusinessImpactAnalysis', 'BusinessResilience', 'ChangeImpactAnalysis', 'Communication', 'ExternalAudits', 'StakeholderManagement']","10,001+ employees ", Entertainment Providers," Washington, DC  1 week ago",1 week ago
,TikTok ,49293,Full-time,On-site,"['ProblemSolving', 'AttentiontoDetail', 'BusinessContinuity', 'BusinessContinuityPlanning', 'BusinessImpactAnalysis', 'BusinessResilience', 'ChangeImpactAnalysis', 'Communication', 'ExternalAudits', 'StakeholderManagement']","10,001+ employees ", Entertainment Providers," Washington, DC  1 week ago",1 week ago
,TikTok ,197771,Full-time,On-site,"['ProblemSolving', 'AttentiontoDetail', 'BusinessContinuity', 'BusinessContinuityPlanning', 'BusinessImpactAnalysis', 'BusinessResilience', 'ChangeImpactAnalysis', 'Communication', 'ExternalAudits', 'StakeholderManagement']","10,001+ employees ", Entertainment Providers," Washington, DC  1 week ago",1 week ago
,TikTok ,249327,Full-time,On-site,"['ProblemSolving', 'AttentiontoDetail', 'BusinessContinuity', 'BusinessContinuityPlanning', 'BusinessImpactAnalysis', 'BusinessResilience', 'ChangeImpactAnalysis', 'Communication', 'ExternalAudits', 'StakeholderManagement']","10,001+ employees ", Entertainment Providers," Washington, DC  1 week ago",1 week ago
,TikTok ,177064,Full-time,On-site,"['ProblemSolving', 'AttentiontoDetail', 'BusinessContinuity', 'BusinessContinuityPlanning', 'BusinessImpactAnalysis', 'BusinessResilience', 'ChangeImpactAnalysis', 'Communication', 'ExternalAudits', 'StakeholderManagement']","10,001+ employees ", Entertainment Providers," Washington, DC  1 week ago",1 week ago
,TikTok ,183708,Full-time,On-site,"['ProblemSolving', 'AttentiontoDetail', 'BusinessContinuity', 'BusinessContinuityPlanning', 'BusinessImpactAnalysis', 'BusinessResilience', 'ChangeImpactAnalysis', 'Communication', 'ExternalAudits', 'StakeholderManagement']","10,001+ employees ", Entertainment Providers," Washington, DC  1 week ago",1 week ago
,TikTok ,39109,Full-time,On-site,"['ProblemSolving', 'AttentiontoDetail', 'BusinessContinuity', 'BusinessContinuityPlanning', 'BusinessImpactAnalysis', 'BusinessResilience', 'ChangeImpactAnalysis', 'Communication', 'ExternalAudits', 'StakeholderManagement']","10,001+ employees ", Entertainment Providers," Washington, DC  1 week ago",1 week ago
Data Analyst,SMX ,105332,Full-time,Hybrid,"['AnalyticalSkills', 'ComputerScience', 'ControlSoftware', 'DatabaseAdministration', 'Databases', 'Retrofit', 'SoftwareDevelopment', 'SoftwareSystems', 'SystemsAnalysis', 'TechnicalSpecs']","1,001-5,000 employees ", IT Services and IT Consulting," Patuxent River, MD",1 week ago
Data Analyst,Labcorp ,58235,Full-time,On-site,"['CompetencyAssessment', 'DataAnalytics', 'EquipmentMaintenance', 'ExternalClients', 'GC-FID', 'LiquidChromatography-MassSpectrometry(LC-MS)', 'ProficiencyTesting', 'QualityControl', 'RegulatoryGuidelines', 'Troubleshooting']","10,001+ employees ", Hospitals and Health Care," Indianapolis, IN",1 week ago
,TEKVANA INC. ,112180,Full-time,On-site,"['ApplicationTesting', 'Dashboards', 'Finance', 'HumanCapitalManagement', 'HumanResources(HR)', 'PayrollAdministration', 'ReportBuilding', 'Reporting', 'SAPFICO', 'Workday']",51-200 employees , IT Services and IT Consulting," Virginia, United States",1 week ago
,California Department of State Hospitals ,71824,Full-time,On-site,"['Communication', 'ComplexAnalysis', 'CustomerService', 'ITManagement', 'InformationTechnology', 'NetworkAdministration', 'ProjectManagement', 'SystemAdministration', 'Troubleshooting']","10,001+ employees ", Hospitals and Health Care," Los Angeles, CA",1 week ago
Data Analyst,UHS ,144539,Full-time,On-site,"['ProblemSolving', 'CascadingStyleSheets(CSS)', 'DataAnalytics', 'DataModeling', 'DataScience', 'DataVisualization', 'Databases', 'Extract', 'Transform', 'Load(ETL)', 'R(ProgrammingLanguage)', 'Statistics']","10,001+ employees ", Hospitals and Health Care," Bradenton, FL",2 weeks ago
Data Analyst,"Ajinomoto Foods North America, Inc. ",37500,Full-time,Hybrid,"['AnalyticalSkills', 'ProblemSolving', 'Communication', 'DataAnalysis', 'DataAnalytics', 'DataVisualization', 'JDEdwards', 'ProductAnalysis', 'Questionnaires', 'UserRequirements']","1,001-5,000 employees ", Food and Beverage Manufacturing," Ontario, CA",1 week ago
,TikTok ,61141,Full-time,On-site,"['ProblemSolving', 'AttentiontoDetail', 'BusinessContinuity', 'BusinessContinuityPlanning', 'BusinessImpactAnalysis', 'BusinessResilience', 'ChangeImpactAnalysis', 'Communication', 'ExternalAudits', 'StakeholderManagement']","10,001+ employees ", Entertainment Providers," Washington, DC  1 week ago",1 week ago
Data Analyst intern,ClinChoice ,37428,Full-time,On-site,[],"1,001-5,000 employees ", Pharmaceutical Manufacturing," Fort Washington, PA",2 weeks ago
Data Analyst intern,ClinChoice ,40780,Full-time,On-site,"['CDISCSt', 'ards', 'Communication', 'ComputerScience', 'DataMonitoring', 'Datasets', 'Macros', 'OracleClinical', 'SAS(Software)', 'StatisticalProgramming', 'StudyDataTabulationModel(SDTM)']","1,001-5,000 employees ", Pharmaceutical Manufacturing," Fort Washington, PA",2 weeks ago
Data Analyst intern,ClinChoice ,16090,Full-time,On-site,"['CDISCSt', 'ards', 'Communication', 'ComputerScience', 'DataMonitoring', 'Datasets', 'Macros', 'OracleClinical', 'SAS(Software)', 'StatisticalProgramming', 'StudyDataTabulationModel(SDTM)']","1,001-5,000 employees ", Pharmaceutical Manufacturing," Fort Washington, PA",2 weeks ago
Data Analyst intern,ClinChoice ,6836,Full-time,On-site,"['CDISCSt', 'ards', 'Communication', 'ComputerScience', 'DataMonitoring', 'Datasets', 'Macros', 'OracleClinical', 'SAS(Software)', 'StatisticalProgramming', 'StudyDataTabulationModel(SDTM)']","1,001-5,000 employees ", Pharmaceutical Manufacturing," Fort Washington, PA",2 weeks ago
Data Analyst intern,ClinChoice ,5170,Full-time,On-site,"['CDISCSt', 'ards', 'Communication', 'ComputerScience', 'DataMonitoring', 'Datasets', 'Macros', 'OracleClinical', 'SAS(Software)', 'StatisticalProgramming', 'StudyDataTabulationModel(SDTM)']","1,001-5,000 employees ", Pharmaceutical Manufacturing," Fort Washington, PA",2 weeks ago
Data Analyst intern,ClinChoice ,17725,Full-time,On-site,"['CDISCSt', 'ards', 'Communication', 'ComputerScience', 'DataMonitoring', 'Datasets', 'Macros', 'OracleClinical', 'SAS(Software)', 'StatisticalProgramming', 'StudyDataTabulationModel(SDTM)']","1,001-5,000 employees ", Pharmaceutical Manufacturing," Fort Washington, PA",2 weeks ago
Data Analyst intern,ClinChoice ,35533,Full-time,On-site,"['CDISCSt', 'ards', 'Communication', 'ComputerScience', 'DataMonitoring', 'Datasets', 'Macros', 'OracleClinical', 'SAS(Software)', 'StatisticalProgramming', 'StudyDataTabulationModel(SDTM)']","1,001-5,000 employees ", Pharmaceutical Manufacturing," Fort Washington, PA",2 weeks ago
Data Analyst intern,ClinChoice ,7661,Full-time,On-site,"['CDISCSt', 'ards', 'Communication', 'ComputerScience', 'DataMonitoring', 'Datasets', 'Macros', 'OracleClinical', 'SAS(Software)', 'StatisticalProgramming', 'StudyDataTabulationModel(SDTM)']","1,001-5,000 employees ", Pharmaceutical Manufacturing," Fort Washington, PA",2 weeks ago
Data Analyst intern,ClinChoice ,18878,Full-time,On-site,"['CDISCSt', 'ards', 'Communication', 'ComputerScience', 'DataMonitoring', 'Datasets', 'Macros', 'OracleClinical', 'SAS(Software)', 'StatisticalProgramming', 'StudyDataTabulationModel(SDTM)']","1,001-5,000 employees ", Pharmaceutical Manufacturing," Fort Washington, PA",2 weeks ago
Data Analyst intern,ClinChoice ,23703,Full-time,On-site,"['CDISCSt', 'ards', 'Communication', 'ComputerScience', 'DataMonitoring', 'Datasets', 'Macros', 'OracleClinical', 'SAS(Software)', 'StatisticalProgramming', 'StudyDataTabulationModel(SDTM)']","1,001-5,000 employees ", Pharmaceutical Manufacturing," Fort Washington, PA",2 weeks ago
Data Analyst intern,ClinChoice ,22828,Full-time,On-site,"['CDISCSt', 'ards', 'Communication', 'ComputerScience', 'DataMonitoring', 'Datasets', 'Macros', 'OracleClinical', 'SAS(Software)', 'StatisticalProgramming', 'StudyDataTabulationModel(SDTM)']","1,001-5,000 employees ", Pharmaceutical Manufacturing," Fort Washington, PA",2 weeks ago
Data Analyst intern,ClinChoice ,39625,Full-time,On-site,"['CDISCSt', 'ards', 'Communication', 'ComputerScience', 'DataMonitoring', 'Datasets', 'Macros', 'OracleClinical', 'SAS(Software)', 'StatisticalProgramming', 'StudyDataTabulationModel(SDTM)']","1,001-5,000 employees ", Pharmaceutical Manufacturing," Fort Washington, PA",2 weeks ago
Data Analyst intern,ClinChoice ,33180,Full-time,On-site,"['CDISCSt', 'ards', 'Communication', 'ComputerScience', 'DataMonitoring', 'Datasets', 'Macros', 'OracleClinical', 'SAS(Software)', 'StatisticalProgramming', 'StudyDataTabulationModel(SDTM)']","1,001-5,000 employees ", Pharmaceutical Manufacturing," Fort Washington, PA",2 weeks ago
Data Analyst intern,ClinChoice ,9103,Full-time,On-site,"['CDISCSt', 'ards', 'Communication', 'ComputerScience', 'DataMonitoring', 'Datasets', 'Macros', 'OracleClinical', 'SAS(Software)', 'StatisticalProgramming', 'StudyDataTabulationModel(SDTM)']","1,001-5,000 employees ", Pharmaceutical Manufacturing," Fort Washington, PA",2 weeks ago
Data Analyst intern,ClinChoice ,3455,Full-time,On-site,"['CDISCSt', 'ards', 'Communication', 'ComputerScience', 'DataMonitoring', 'Datasets', 'Macros', 'OracleClinical', 'SAS(Software)', 'StatisticalProgramming', 'StudyDataTabulationModel(SDTM)']","1,001-5,000 employees ", Pharmaceutical Manufacturing," Fort Washington, PA",2 weeks ago
Data Analyst intern,ClinChoice ,43498,Full-time,On-site,"['CDISCSt', 'ards', 'Communication', 'ComputerScience', 'DataMonitoring', 'Datasets', 'Macros', 'OracleClinical', 'SAS(Software)', 'StatisticalProgramming', 'StudyDataTabulationModel(SDTM)']","1,001-5,000 employees ", Pharmaceutical Manufacturing," Fort Washington, PA",2 weeks ago
Data Analyst intern,ClinChoice ,39840,Full-time,On-site,"['CDISCSt', 'ards', 'Communication', 'ComputerScience', 'DataMonitoring', 'Datasets', 'Macros', 'OracleClinical', 'SAS(Software)', 'StatisticalProgramming', 'StudyDataTabulationModel(SDTM)']","1,001-5,000 employees ", Pharmaceutical Manufacturing," Fort Washington, PA",2 weeks ago
Data Analyst intern,ClinChoice ,10685,Full-time,On-site,"['CDISCSt', 'ards', 'Communication', 'ComputerScience', 'DataMonitoring', 'Datasets', 'Macros', 'OracleClinical', 'SAS(Software)', 'StatisticalProgramming', 'StudyDataTabulationModel(SDTM)']","1,001-5,000 employees ", Pharmaceutical Manufacturing," Fort Washington, PA",2 weeks ago
Data Analyst,Procter & Gamble ,213876,Full-time,On-site,"['Communication', 'Documentation', 'DocumentationPractices', 'GoodLaboratoryPractice(GLP)', 'GoodManufacturingPractice(GMP)', 'GreenLoanPrinciples(GLP)', 'LaboratorySkills', 'QualityControl', 'RawMaterials', 'Volumetric']","10,001+ employees ", Manufacturing," Inwood, WV  1 week ago",1 week ago
Data Analyst,Radiansys Inc. ,105318,Full-time,On-site,"['ApplicationDevelopment', 'Communication', 'DataCenters', 'DataMaintenance', 'Databases', 'DefiningRequirements', 'Documentation', 'QualityAssurance', 'Self-confidence', 'ServiceNow']",51-200 employees , IT Services and IT Consulting," Alpharetta, GA",2 minutes ago
,California Department of State Hospitals ,141943,Full-time,On-site,"['Communication', 'ComplexAnalysis', 'CustomerService', 'ITManagement', 'InformationTechnology', 'NetworkAdministration', 'ProjectManagement', 'SystemAdministration', 'Troubleshooting']","10,001+ employees ", Hospitals and Health Care," Ontario, CA",1 week ago
,California Department of State Hospitals ,216494,Full-time,On-site,"['Communication', 'ComplexAnalysis', 'CustomerService', 'ITManagement', 'InformationTechnology', 'NetworkAdministration', 'ProjectManagement', 'SystemAdministration', 'Troubleshooting']","10,001+ employees ", Hospitals and Health Care," Ontario, CA",1 week ago
Data Analyst,JobsInLogistics.com ,3317,Full-time,On-site,"['AnalyticalSkills', 'All-SourceIntelligence', 'CriticalThinking', 'GED', 'GeospatialIntelligence', 'HUMINT', 'IntelligenceCollection', 'IntelligenceGathering', 'Reliability', 'SourceIntelligence']",11-50 employees ," Transportation, Logistics, Supply Chain and Storage"," Spokane, WA",1 month ago
Software Engineer,The Connors Group ,115000,Full-time,Hybrid,"['Communication', 'Presentations', 'ProjectManagement', 'SystemAdministration', 'SystemPerformance', 'SystemsEngineering', 'Troubleshooting']",11-50 employees , Staffing and Recruiting," Purchase, NY",1 week ago
Data Analyst,Deloitte ,113286,Full-time,Hybrid,"['ClusterAnalysis', 'ComputerScience', 'DataScience', 'DataVisualization', 'DecisionTrees', 'LinearRegression', 'NeuralNetworks', 'SCClearance', 'StatisticalModeling', 'StatisticalProgramming']","10,001+ employees ", Business Consulting and Services," San Diego, CA",1 week ago
Data Analyst,Deloitte ,120308,Full-time,Hybrid,"['ClusterAnalysis', 'ComputerScience', 'DataScience', 'DataVisualization', 'DecisionTrees', 'LinearRegression', 'NeuralNetworks', 'SCClearance', 'StatisticalModeling', 'StatisticalProgramming']","10,001+ employees ", Business Consulting and Services," San Diego, CA",1 week ago
Data Analyst,Deloitte ,32759,Full-time,Hybrid,"['ClusterAnalysis', 'ComputerScience', 'DataScience', 'DataVisualization', 'DecisionTrees', 'LinearRegression', 'NeuralNetworks', 'SCClearance', 'StatisticalModeling', 'StatisticalProgramming']","10,001+ employees ", Business Consulting and Services," San Diego, CA",1 week ago
Data Analyst,Deloitte ,83421,Full-time,Hybrid,"['ClusterAnalysis', 'ComputerScience', 'DataScience', 'DataVisualization', 'DecisionTrees', 'LinearRegression', 'NeuralNetworks', 'SCClearance', 'StatisticalModeling', 'StatisticalProgramming']","10,001+ employees ", Business Consulting and Services," San Diego, CA",1 week ago
Data Analyst,Deloitte ,36686,Full-time,Hybrid,"['ClusterAnalysis', 'ComputerScience', 'DataScience', 'DataVisualization', 'DecisionTrees', 'LinearRegression', 'NeuralNetworks', 'SCClearance', 'StatisticalModeling', 'StatisticalProgramming']","10,001+ employees ", Business Consulting and Services," San Diego, CA",1 week ago
Data Analyst,Deloitte ,99522,Full-time,Hybrid,"['ClusterAnalysis', 'ComputerScience', 'DataScience', 'DataVisualization', 'DecisionTrees', 'LinearRegression', 'NeuralNetworks', 'SCClearance', 'StatisticalModeling', 'StatisticalProgramming']","10,001+ employees ", Business Consulting and Services," San Diego, CA",1 week ago
Data Analyst,Deloitte ,21853,Full-time,Hybrid,"['ClusterAnalysis', 'ComputerScience', 'DataScience', 'DataVisualization', 'DecisionTrees', 'LinearRegression', 'NeuralNetworks', 'SCClearance', 'StatisticalModeling', 'StatisticalProgramming']","10,001+ employees ", Business Consulting and Services," San Diego, CA",1 week ago
Data Analyst,Deloitte ,47567,Full-time,Hybrid,"['ClusterAnalysis', 'ComputerScience', 'DataScience', 'DataVisualization', 'DecisionTrees', 'LinearRegression', 'NeuralNetworks', 'SCClearance', 'StatisticalModeling', 'StatisticalProgramming']","10,001+ employees ", Business Consulting and Services," San Diego, CA",1 week ago
Data Analyst,Deloitte ,90437,Full-time,Hybrid,"['ClusterAnalysis', 'ComputerScience', 'DataScience', 'DataVisualization', 'DecisionTrees', 'LinearRegression', 'NeuralNetworks', 'SCClearance', 'StatisticalModeling', 'StatisticalProgramming']","10,001+ employees ", Business Consulting and Services," San Diego, CA",1 week ago
Data Analyst,Deloitte ,196835,Full-time,Hybrid,"['ClusterAnalysis', 'ComputerScience', 'DataScience', 'DataVisualization', 'DecisionTrees', 'LinearRegression', 'NeuralNetworks', 'SCClearance', 'StatisticalModeling', 'StatisticalProgramming']","10,001+ employees ", Business Consulting and Services," San Diego, CA",1 week ago
