Job_Title,Company_Name,Salary,Working_Status,Working_Type,Skills,Employee,Industry,Location,Date
PM / Business Analyst / Data Governance,NR Consulting ,,Full-time,Remote,"['Communication', 'Negotiation', 'Teamwork', 'Writing']","1,001-5,000 employees ", IT Services and IT Consulting," Boulder, CO",3 months ago
Senior Financial Analyst,TEC Equipment ,,Full-time,Hybrid,"['AnalyticalSkills', 'ProblemSolving', 'BudgetProcess', 'Budgeting', 'Communication', 'Finance', 'FinancialAnalysis', 'MicrosoftPowerQuery', 'SkillDevelopment', 'VarianceAnalysis']","1,001-5,000 employees ", Transportation/Trucking/Railroad," Portland, OR",2 weeks ago
"DIRECTOR, MEMBERSHIP, CUSTOMER ENGAGEMENT AND PARTNERSHIPS",American Bus Association ,,Full-time,Hybrid,"['BusinessStrategy', 'DatabaseAdministration', 'HospitalityIndustry', 'MemberRelations', 'MembershipDevelopment', 'MembershipRecruitment', 'MembershipSales', 'Partnership-building', 'ValuePropositions']",1-10 employees,, Washington DC-Baltimore Area,1 week ago
"DIRECTOR, MEMBERSHIP, CUSTOMER ENGAGEMENT AND PARTNERSHIPS",American Bus Association ,,Full-time,Hybrid,"['BusinessStrategy', 'DatabaseAdministration', 'HospitalityIndustry', 'MemberRelations', 'MembershipDevelopment', 'MembershipRecruitment', 'MembershipSales', 'Partnership-building', 'ValuePropositions']",1-10 employees,, Washington DC-Baltimore Area,1 week ago
"DIRECTOR, MEMBERSHIP, CUSTOMER ENGAGEMENT AND PARTNERSHIPS",American Bus Association ,,Full-time,Hybrid,"['BusinessStrategy', 'DatabaseAdministration', 'HospitalityIndustry', 'MemberRelations', 'MembershipDevelopment', 'MembershipRecruitment', 'MembershipSales', 'Partnership-building', 'ValuePropositions']",1-10 employees,, Washington DC-Baltimore Area,1 week ago
"DIRECTOR, MEMBERSHIP, CUSTOMER ENGAGEMENT AND PARTNERSHIPS",American Bus Association ,,Full-time,Hybrid,"['BusinessStrategy', 'DatabaseAdministration', 'HospitalityIndustry', 'MemberRelations', 'MembershipDevelopment', 'MembershipRecruitment', 'MembershipSales', 'Partnership-building', 'ValuePropositions']",1-10 employees,, Washington DC-Baltimore Area,1 week ago
"DIRECTOR, MEMBERSHIP, CUSTOMER ENGAGEMENT AND PARTNERSHIPS",American Bus Association ,,Full-time,Hybrid,"['BusinessStrategy', 'DatabaseAdministration', 'HospitalityIndustry', 'MemberRelations', 'MembershipDevelopment', 'MembershipRecruitment', 'MembershipSales', 'Partnership-building', 'ValuePropositions']",1-10 employees,, Washington DC-Baltimore Area,1 week ago
"DIRECTOR, MEMBERSHIP, CUSTOMER ENGAGEMENT AND PARTNERSHIPS",American Bus Association ,,Full-time,Hybrid,"['BusinessStrategy', 'DatabaseAdministration', 'HospitalityIndustry', 'MemberRelations', 'MembershipDevelopment', 'MembershipRecruitment', 'MembershipSales', 'Partnership-building', 'ValuePropositions']",1-10 employees,, Washington DC-Baltimore Area,1 week ago
"DIRECTOR, MEMBERSHIP, CUSTOMER ENGAGEMENT AND PARTNERSHIPS",American Bus Association ,,Full-time,Hybrid,"['BusinessStrategy', 'DatabaseAdministration', 'HospitalityIndustry', 'MemberRelations', 'MembershipDevelopment', 'MembershipRecruitment', 'MembershipSales', 'Partnership-building', 'ValuePropositions']",1-10 employees,, Washington DC-Baltimore Area,1 week ago
"DIRECTOR, MEMBERSHIP, CUSTOMER ENGAGEMENT AND PARTNERSHIPS",American Bus Association ,,Full-time,Hybrid,"['BusinessStrategy', 'DatabaseAdministration', 'HospitalityIndustry', 'MemberRelations', 'MembershipDevelopment', 'MembershipRecruitment', 'MembershipSales', 'Partnership-building', 'ValuePropositions']",1-10 employees,, Washington DC-Baltimore Area,1 week ago
"DIRECTOR, MEMBERSHIP, CUSTOMER ENGAGEMENT AND PARTNERSHIPS",American Bus Association ,,Full-time,Hybrid,"['BusinessStrategy', 'DatabaseAdministration', 'HospitalityIndustry', 'MemberRelations', 'MembershipDevelopment', 'MembershipRecruitment', 'MembershipSales', 'Partnership-building', 'ValuePropositions']",1-10 employees,, Washington DC-Baltimore Area,1 week ago
"DIRECTOR, MEMBERSHIP, CUSTOMER ENGAGEMENT AND PARTNERSHIPS",American Bus Association ,,Full-time,Hybrid,"['BusinessStrategy', 'DatabaseAdministration', 'HospitalityIndustry', 'MemberRelations', 'MembershipDevelopment', 'MembershipRecruitment', 'MembershipSales', 'Partnership-building', 'ValuePropositions']",1-10 employees,, Washington DC-Baltimore Area,1 week ago
"DIRECTOR, MEMBERSHIP, CUSTOMER ENGAGEMENT AND PARTNERSHIPS",American Bus Association ,,Full-time,Hybrid,"['BusinessStrategy', 'DatabaseAdministration', 'HospitalityIndustry', 'MemberRelations', 'MembershipDevelopment', 'MembershipRecruitment', 'MembershipSales', 'Partnership-building', 'ValuePropositions']",1-10 employees,, Washington DC-Baltimore Area,1 week ago
"DIRECTOR, MEMBERSHIP, CUSTOMER ENGAGEMENT AND PARTNERSHIPS",American Bus Association ,,Full-time,Hybrid,"['BusinessStrategy', 'DatabaseAdministration', 'HospitalityIndustry', 'MemberRelations', 'MembershipDevelopment', 'MembershipRecruitment', 'MembershipSales', 'Partnership-building', 'ValuePropositions']",1-10 employees,, Washington DC-Baltimore Area,1 week ago
"DIRECTOR, MEMBERSHIP, CUSTOMER ENGAGEMENT AND PARTNERSHIPS",American Bus Association ,,Full-time,Hybrid,"['BusinessStrategy', 'DatabaseAdministration', 'HospitalityIndustry', 'MemberRelations', 'MembershipDevelopment', 'MembershipRecruitment', 'MembershipSales', 'Partnership-building', 'ValuePropositions']",1-10 employees,, Washington DC-Baltimore Area,1 week ago
"DIRECTOR, MEMBERSHIP, CUSTOMER ENGAGEMENT AND PARTNERSHIPS",American Bus Association ,,Full-time,Hybrid,"['BusinessStrategy', 'DatabaseAdministration', 'HospitalityIndustry', 'MemberRelations', 'MembershipDevelopment', 'MembershipRecruitment', 'MembershipSales', 'Partnership-building', 'ValuePropositions']",1-10 employees,, Washington DC-Baltimore Area,1 week ago
"DIRECTOR, MEMBERSHIP, CUSTOMER ENGAGEMENT AND PARTNERSHIPS",American Bus Association ,,Full-time,Hybrid,"['BusinessStrategy', 'DatabaseAdministration', 'HospitalityIndustry', 'MemberRelations', 'MembershipDevelopment', 'MembershipRecruitment', 'MembershipSales', 'Partnership-building', 'ValuePropositions']",1-10 employees,, Washington DC-Baltimore Area,1 week ago
"DIRECTOR, MEMBERSHIP, CUSTOMER ENGAGEMENT AND PARTNERSHIPS",American Bus Association ,,Full-time,Hybrid,"['BusinessStrategy', 'DatabaseAdministration', 'HospitalityIndustry', 'MemberRelations', 'MembershipDevelopment', 'MembershipRecruitment', 'MembershipSales', 'Partnership-building', 'ValuePropositions']",1-10 employees,, Washington DC-Baltimore Area,1 week ago
"DIRECTOR, MEMBERSHIP, CUSTOMER ENGAGEMENT AND PARTNERSHIPS",American Bus Association ,,Full-time,Hybrid,"['BusinessStrategy', 'DatabaseAdministration', 'HospitalityIndustry', 'MemberRelations', 'MembershipDevelopment', 'MembershipRecruitment', 'MembershipSales', 'Partnership-building', 'ValuePropositions']",1-10 employees,, Washington DC-Baltimore Area,1 week ago
"DIRECTOR, MEMBERSHIP, CUSTOMER ENGAGEMENT AND PARTNERSHIPS",American Bus Association ,,Full-time,Hybrid,"['BusinessStrategy', 'DatabaseAdministration', 'HospitalityIndustry', 'MemberRelations', 'MembershipDevelopment', 'MembershipRecruitment', 'MembershipSales', 'Partnership-building', 'ValuePropositions']",1-10 employees,, Washington DC-Baltimore Area,1 week ago
"DIRECTOR, MEMBERSHIP, CUSTOMER ENGAGEMENT AND PARTNERSHIPS",American Bus Association ,,Full-time,Hybrid,"['BusinessStrategy', 'DatabaseAdministration', 'HospitalityIndustry', 'MemberRelations', 'MembershipDevelopment', 'MembershipRecruitment', 'MembershipSales', 'Partnership-building', 'ValuePropositions']",1-10 employees,, Washington DC-Baltimore Area,1 week ago
Senior Accountant Analyst,EiKO ,,Full-time,On-site,"['AnalyticalSkills', 'ProblemSolving', 'AccountReconciliation', 'Accounting', 'Accruals', 'FinancialAnalysis', 'FinancialReporting', 'GeneralLedgers', 'GenerallyAcceptedAccountingPrinciples(GAAP)', 'Teamwork']",51-200 employees,," Olathe, KS",1 week ago
Sales and Service Representative,Meridian Bank ,,Full-time,On-site,"['CashH', 'ling', 'Communication', 'ComputerLiteracy', 'CustomerService', 'Multitasking', 'RetailBanking', 'Sales', 'SkilledMulti-tasker', 'Teamwork', 'TimeManagement']",201-500 employees , Banking," Blue Bell, PA",1 week ago
Business System Analyst II,Imperium Data ,,Full-time,Hybrid,"['AgileProjectManagement', 'BusinessSystemsAnalysis', 'FunctionalRequirements', 'Jira', 'ProjectManagement', 'QualityAssurance', 'RequirementsGathering', 'SystemsAnalysis', 'Testing', 'UserStories']",11-50 employees , IT Services and IT Consulting, Metro Jacksonville,1 week ago
Part-time Bookkeeper,Hula ,,Full-time,On-site,"['Accounting', 'AccountsPayable&Receivable', 'AccountsPayable(AP)', 'Bookkeeping', 'Expenses', 'FinancialStatements', 'PayrollAdministration', 'PayrollProcessing', 'QuickBooks']",11-50 employees,," Burlington, VT",1 week ago
35F Intelligence Analyst,JobsInLogistics.com ,,Full-time,On-site,"['AnalyticalSkills', 'All-SourceIntelligence', 'CriticalThinking', 'GED', 'GeospatialIntelligence', 'HUMINT', 'IntelligenceCollection', 'IntelligenceGathering', 'Reliability', 'SourceIntelligence']",11-50 employees ," Transportation, Logistics, Supply Chain and Storage"," Forest Park, GA",1 month ago
Business Analyst,1055,,Full-time,On-site,"['AnalyticalSkills', 'BusinessAnalysis', 'Communication', 'ComputerScience', 'DefiningRequirements', 'English', 'FunctionalSpecifications', 'KnowledgeAcquisition', 'Negotiation', 'ProcessRedesign']",,," Tallahassee, FL",2 weeks ago
Business Systems Analyst,Bastian Solutions ,,Full-time,Hybrid,"['AnalyticalSkills', 'ProblemSolving', 'Communication', 'ComputerLiteracy', 'Post-SalesSupport', 'ProjectManagement', 'RequirementsGathering', 'SoftwareDesign', 'TestPlanning', 'WrittenCommunication']","1,001-5,000 employees "," Transportation, Logistics, Supply Chain and Storage"," Louisville, KY",1 week ago
Business Systems Analyst,Bastian Solutions ,,Full-time,Hybrid,"['AnalyticalSkills', 'ProblemSolving', 'Communication', 'ComputerLiteracy', 'Post-SalesSupport', 'ProjectManagement', 'RequirementsGathering', 'SoftwareDesign', 'TestPlanning', 'WrittenCommunication']","1,001-5,000 employees "," Transportation, Logistics, Supply Chain and Storage"," Louisville, KY",1 week ago
Business Systems Analyst,Bastian Solutions ,,Full-time,Hybrid,"['AnalyticalSkills', 'ProblemSolving', 'Communication', 'ComputerLiteracy', 'Post-SalesSupport', 'ProjectManagement', 'RequirementsGathering', 'SoftwareDesign', 'TestPlanning', 'WrittenCommunication']","1,001-5,000 employees "," Transportation, Logistics, Supply Chain and Storage"," Louisville, KY",1 week ago
Business Systems Analyst,Bastian Solutions ,,Full-time,Hybrid,"['AnalyticalSkills', 'ProblemSolving', 'Communication', 'ComputerLiteracy', 'Post-SalesSupport', 'ProjectManagement', 'RequirementsGathering', 'SoftwareDesign', 'TestPlanning', 'WrittenCommunication']","1,001-5,000 employees "," Transportation, Logistics, Supply Chain and Storage"," Louisville, KY",1 week ago
Business Systems Analyst,Bastian Solutions ,,Full-time,Hybrid,"['AnalyticalSkills', 'ProblemSolving', 'Communication', 'ComputerLiteracy', 'Post-SalesSupport', 'ProjectManagement', 'RequirementsGathering', 'SoftwareDesign', 'TestPlanning', 'WrittenCommunication']","1,001-5,000 employees "," Transportation, Logistics, Supply Chain and Storage"," Louisville, KY",1 week ago
Business Systems Analyst,Bastian Solutions ,,Full-time,Hybrid,"['AnalyticalSkills', 'ProblemSolving', 'Communication', 'ComputerLiteracy', 'Post-SalesSupport', 'ProjectManagement', 'RequirementsGathering', 'SoftwareDesign', 'TestPlanning', 'WrittenCommunication']","1,001-5,000 employees "," Transportation, Logistics, Supply Chain and Storage"," Louisville, KY",1 week ago
Business Systems Analyst,Bastian Solutions ,,Full-time,Hybrid,"['AnalyticalSkills', 'ProblemSolving', 'Communication', 'ComputerLiteracy', 'Post-SalesSupport', 'ProjectManagement', 'RequirementsGathering', 'SoftwareDesign', 'TestPlanning', 'WrittenCommunication']","1,001-5,000 employees "," Transportation, Logistics, Supply Chain and Storage"," Louisville, KY",1 week ago
Business Systems Analyst,Bastian Solutions ,,Full-time,Hybrid,"['AnalyticalSkills', 'ProblemSolving', 'Communication', 'ComputerLiteracy', 'Post-SalesSupport', 'ProjectManagement', 'RequirementsGathering', 'SoftwareDesign', 'TestPlanning', 'WrittenCommunication']","1,001-5,000 employees "," Transportation, Logistics, Supply Chain and Storage"," Louisville, KY",1 week ago
Business Systems Analyst,Bastian Solutions ,,Full-time,Hybrid,"['AnalyticalSkills', 'ProblemSolving', 'Communication', 'ComputerLiteracy', 'Post-SalesSupport', 'ProjectManagement', 'RequirementsGathering', 'SoftwareDesign', 'TestPlanning', 'WrittenCommunication']","1,001-5,000 employees "," Transportation, Logistics, Supply Chain and Storage"," Louisville, KY",1 week ago
Business Systems Analyst,Bastian Solutions ,,Full-time,Hybrid,"['AnalyticalSkills', 'ProblemSolving', 'Communication', 'ComputerLiteracy', 'Post-SalesSupport', 'ProjectManagement', 'RequirementsGathering', 'SoftwareDesign', 'TestPlanning', 'WrittenCommunication']","1,001-5,000 employees "," Transportation, Logistics, Supply Chain and Storage"," Louisville, KY",1 week ago
Business Systems Analyst,Bastian Solutions ,,Full-time,Hybrid,"['AnalyticalSkills', 'ProblemSolving', 'Communication', 'ComputerLiteracy', 'Post-SalesSupport', 'ProjectManagement', 'RequirementsGathering', 'SoftwareDesign', 'TestPlanning', 'WrittenCommunication']","1,001-5,000 employees "," Transportation, Logistics, Supply Chain and Storage"," Louisville, KY",1 week ago
Business Systems Analyst,Bastian Solutions ,,Full-time,Hybrid,"['AnalyticalSkills', 'ProblemSolving', 'Communication', 'ComputerLiteracy', 'Post-SalesSupport', 'ProjectManagement', 'RequirementsGathering', 'SoftwareDesign', 'TestPlanning', 'WrittenCommunication']","1,001-5,000 employees "," Transportation, Logistics, Supply Chain and Storage"," Louisville, KY",1 week ago
Business Systems Analyst,Bastian Solutions ,,Full-time,Hybrid,"['AnalyticalSkills', 'ProblemSolving', 'Communication', 'ComputerLiteracy', 'Post-SalesSupport', 'ProjectManagement', 'RequirementsGathering', 'SoftwareDesign', 'TestPlanning', 'WrittenCommunication']","1,001-5,000 employees "," Transportation, Logistics, Supply Chain and Storage"," Louisville, KY",1 week ago
Business Systems Analyst,Bastian Solutions ,,Full-time,Hybrid,"['AnalyticalSkills', 'ProblemSolving', 'Communication', 'ComputerLiteracy', 'Post-SalesSupport', 'ProjectManagement', 'RequirementsGathering', 'SoftwareDesign', 'TestPlanning', 'WrittenCommunication']","1,001-5,000 employees "," Transportation, Logistics, Supply Chain and Storage"," Louisville, KY",1 week ago
Business Systems Analyst,Bastian Solutions ,,Full-time,Hybrid,"['AnalyticalSkills', 'ProblemSolving', 'Communication', 'ComputerLiteracy', 'Post-SalesSupport', 'ProjectManagement', 'RequirementsGathering', 'SoftwareDesign', 'TestPlanning', 'WrittenCommunication']","1,001-5,000 employees "," Transportation, Logistics, Supply Chain and Storage"," Louisville, KY",1 week ago
Business Systems Analyst,Bastian Solutions ,,Full-time,Hybrid,"['AnalyticalSkills', 'ProblemSolving', 'Communication', 'ComputerLiteracy', 'Post-SalesSupport', 'ProjectManagement', 'RequirementsGathering', 'SoftwareDesign', 'TestPlanning', 'WrittenCommunication']","1,001-5,000 employees "," Transportation, Logistics, Supply Chain and Storage"," Louisville, KY",1 week ago
Business Systems Analyst,Bastian Solutions ,,Full-time,Hybrid,"['AnalyticalSkills', 'ProblemSolving', 'Communication', 'ComputerLiteracy', 'Post-SalesSupport', 'ProjectManagement', 'RequirementsGathering', 'SoftwareDesign', 'TestPlanning', 'WrittenCommunication']","1,001-5,000 employees "," Transportation, Logistics, Supply Chain and Storage"," Louisville, KY",1 week ago
Business Systems Analyst,Bastian Solutions ,,Full-time,Hybrid,"['AnalyticalSkills', 'ProblemSolving', 'Communication', 'ComputerLiteracy', 'Post-SalesSupport', 'ProjectManagement', 'RequirementsGathering', 'SoftwareDesign', 'TestPlanning', 'WrittenCommunication']","1,001-5,000 employees "," Transportation, Logistics, Supply Chain and Storage"," Louisville, KY",1 week ago
Business Systems Analyst,Bastian Solutions ,,Full-time,Hybrid,"['AnalyticalSkills', 'ProblemSolving', 'Communication', 'ComputerLiteracy', 'Post-SalesSupport', 'ProjectManagement', 'RequirementsGathering', 'SoftwareDesign', 'TestPlanning', 'WrittenCommunication']","1,001-5,000 employees "," Transportation, Logistics, Supply Chain and Storage"," Louisville, KY",1 week ago
Customer Service Representative,Tilley Distribution ,,Full-time,On-site,"['ActiveListening', 'Communication', 'CriticalThinking', 'CustomerSatisfaction', 'CustomerService', 'OrderProcessing', 'RecordKeeping', 'ResolvingIssues', 'Typing', 'WrittenCommunication']",51-200 employees , Chemical Manufacturing," Belcamp, MD",2 hours ago
ServiceNow Analyst (with PowerBI),Luxoft ,,Full-time,Hybrid,[],"10,001+ employees ", IT Services and IT Consulting," Minneapolis, MN",1 week ago
Bookkeeper,Sanders Electric Inc. ,,Full-time,On-site,"['AccountsPayable&Receivable', 'Bookkeeping', 'DailyOperations', 'FinancialStatements', 'MicrosoftOffice', 'OfficeAdministration', 'Operations', 'PayrollProcessing', 'PurchaseOrders', 'QuickBooks']",,," Powder Springs, GA",1 hour ago
IT Business Analyst - Intern,Daikin Applied Americas ,,Full-time,On-site,"['ArchitectureReviews', 'BusinessAnalysis', 'BusinessProcess', 'Communication', 'ComputerInformationSystems', 'EnergyManagement', 'ITBusinessAnalysis', 'InformationTechnology', 'InternetofThings(IoT)', 'ProjectManagement']","5,001-10,000 employees ", Industrial Machinery Manufacturing," Staunton, VA",1 week ago
Data Analyst 1 - Remote US,Public Partnerships | PPL ,,Full-time,Remote,"['BusinessCycle', 'BusinessRequirements', 'Communication', 'DataCollection', 'Databases', 'FlowDiagrams', 'ITDocumentation', 'Presentations', 'ProductDemonstration', 'StatutoryAccountingPrinciples(SAP)']","501-1,000 employees ", Financial Services," Concord, NH",10 hours ago
Inventory Analyst,IntePros ,,Full-time,Hybrid,"['AnalyticalSkills', 'ProblemSolving', 'Communication', 'InventoryAccuracy', 'InventoryAnalysis', 'InventoryManagement', 'InventorySystem', 'MicrosoftExcel', 'MicrosoftOffice', 'PhysicalInventory']",201-500 employees , IT Services and IT Consulting," Philadelphia, PA",1 week ago
